,y_true,train?,human_count_0,human_count_1,human_count_2,human_count_3,human_count_4,human_count_5,human_count_6,human_count_7,human_count_8,human_count_9,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,mean_rt,median_rt,std_rt,Median Reaction Time (s),actual,pred
8351,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.124043365052785e-06,2.2472818272945005e-06,2.8105307592340978e-06,2.6397103738418078e-06,1.5578791590087346e-06,1.695278115221299e-06,6.159839358588215e-06,7.934363566164393e-07,7.661407289560884e-05,0.9999042749404908,1714.56,1595.0,682.2137183837777,1595.0,9,9
8352,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.964467272358887e-07,5.096164841233984e-07,3.4792390124493977e-07,5.894304990761157e-07,1.5294125432774308e-07,4.2535248212516313e-07,3.1506101549894083e-07,1.760014811225119e-06,2.902533253745787e-07,0.9999947547912598,1426.2307692307693,1255.5,642.5489258974336,1255.5,9,9
8353,5.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,7.463466999979572e-08,8.156935678016453e-07,9.839607173489641e-08,1.3273529475554824e-06,1.4285046745499132e-06,0.999995231628418,4.2642207631615747e-07,3.3039356139852316e-07,2.712735067689209e-07,2.5458879449047345e-08,1605.25,1419.5,593.9997978147144,1419.5,5,5
8354,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.6862951213170163e-07,3.632954417298606e-07,1.026764380185341e-07,3.323586668102507e-07,9.549691526444805e-08,5.209923514826186e-08,1.2204209269839341e-06,6.729538171157402e-08,0.9999916553497314,5.993240847601555e-06,1627.98,1363.0,696.1291368000917,1363.0,8,8
8355,5.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,6.65743357330939e-07,5.3295570978662e-06,4.842524958803551e-06,8.231632818933576e-06,6.490169198514195e-06,0.9999380111694336,3.065737837459892e-05,1.6858501794558831e-06,2.7263113224762488e-06,1.369741084999987e-06,1559.7058823529412,1423.0,510.5576674232851,1423.0,5,5
8356,2.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.270749847521074e-06,4.797539531864459e-06,0.9999500513076782,4.134365553909447e-06,2.082454375340604e-05,4.259104116499657e-06,6.269048071771979e-07,6.902006930431526e-07,2.6255402190145105e-06,4.746754711959512e-06,1768.3846153846155,1289.0,2320.990053740557,1289.0,2,2
8357,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,6.458887469307228e-07,1.0510704669286495e-05,3.1956819839251693e-06,1.4312405482996837e-06,3.9362495840578044e-07,1.0595449566608295e-06,1.7292414895564434e-06,9.871383781501206e-07,0.9999765157699584,3.7035222248960054e-06,1591.843137254902,1349.0,793.4789820165123,1349.0,8,8
8358,3.0,0.0,0.0,0.0,0.0,41.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0306367812518149e-06,0.00035266659688204527,2.1433894289657474e-05,0.996380627155304,5.242598035692936e-06,0.003229310270398855,3.2948967145784987e-06,5.7961460697697476e-06,4.7250475176952017e-07,9.381007259889883e-08,1976.44,1640.0,1158.9249268707829,1640.0,3,3
8359,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,3.0,0.0,0.0,7.881931196607185e-07,7.138007163121074e-07,3.3853741570055718e-06,1.9219474779674787e-05,6.216121732904867e-07,0.9999688863754272,4.4576293589670973e-07,4.73084128316259e-06,3.6533424463414116e-07,8.274794822682451e-07,2144.72,1866.0,1144.6513601645395,1866.0,5,5
8360,3.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2.0,0.0,0.0,0.0,2.7603305170487147e-06,1.0123189895239193e-05,2.1197292880970053e-06,0.9999735355377196,4.2033349245684793e-07,7.627555191902501e-07,7.693910447414964e-06,1.4628092230850598e-06,3.431208881465864e-07,7.508398311983909e-07,1625.0,1502.0,576.0899582530492,1502.0,3,3
8361,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370877981185913,0.387304812669754,0.0005212170071899892,8.314650767715648e-05,0.00022017108858563009,1.2871408216597047e-05,3.579757787974813e-07,5.116848842590116e-05,0.07347264885902405,0.0012458122801035645,1889.745098039216,1386.0,1798.3677693190266,1386.0,1,0
8362,1.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.9902170695095265e-07,0.9999878406524658,2.5668509806564543e-07,2.9232450060590054e-07,1.771062017041914e-07,6.853976515230897e-07,1.5758914173602537e-07,4.2835555547071635e-08,2.7009645009457017e-07,9.928403414960485e-06,1768.8113207547171,1604.0,692.5910675084201,1604.0,1,1
8363,2.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.670694321859628e-05,1.2228152627358213e-05,0.990893006324768,0.0020523839630186558,0.00017774465959519148,0.00015718542272225022,1.3442416275211144e-05,0.006481602787971497,7.198862294899301e-05,6.365005538100377e-05,1997.5961538461536,1676.0,1176.8048342967204,1676.0,2,2
8364,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2.117963049386163e-06,7.475323968719748e-07,0.00011159061978105457,1.2411218222041498e-06,2.2694588551530608e-05,8.810597500996664e-05,4.491881099966122e-06,0.9997636675834656,5.02112300182489e-07,4.9654395297693554e-06,1860.4901960784314,1534.0,1024.9775484867757,1534.0,7,7
8365,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,48.0,0.0,5.195799531065859e-05,4.4337971871755134e-07,1.941676782735157e-05,2.366163926126319e-06,7.8876337283873e-06,2.7262910862191343e-06,3.0415860692301067e-06,4.2299276969970384e-07,0.9999105930328368,1.1535875046320145e-06,1786.0576923076926,1512.5,941.1920979448275,1512.5,8,8
8366,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,3.685280717036221e-06,3.6760386592504797e-06,5.556204882850579e-07,4.3595147758423996e-07,2.1086745505272122e-07,3.1102996445042663e-07,5.530570774681109e-07,5.021581159780908e-07,6.48773948341841e-07,0.99998939037323,1650.0377358490564,1522.0,553.6858649181498,1522.0,9,9
8367,0.0,0.0,46.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999475479125975,9.404980119143147e-06,9.534228411212098e-06,2.7574776595429284e-06,1.3209853022999596e-05,1.1570513152037165e-06,3.118130280199693e-06,9.97107690636767e-07,6.339256742649013e-06,5.89843239140464e-06,1991.96,1484.5,2379.082990548747,1484.5,0,0
8368,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.3186958312871864e-05,4.686684405896814e-06,2.096938487738953e-06,1.2213454283482859e-06,4.816034561372362e-06,1.869456013992021e-06,7.448433461831884e-05,2.803157258313149e-06,0.99988853931427,6.349507202685345e-06,1579.1296296296296,1372.0,724.3194084936665,1372.0,8,8
8369,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8686743885609766e-07,0.9999983310699464,8.603734613643608e-09,9.125466959858386e-08,9.591063587777172e-08,2.2639811447788816e-07,3.217061816940259e-08,1.6420453619048203e-07,8.208962753997184e-08,8.828807835925545e-07,1806.611111111111,1345.0,1535.4233687760673,1345.0,1,1
8370,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5.250587165051001e-08,1.0105308092533958e-06,6.689454039587872e-06,2.3753714231133927e-06,7.75292647858805e-08,2.2917926401078148e-07,5.2694691277110906e-08,1.353652976376907e-07,0.9998262524604796,0.00016315105312969536,1901.0784313725487,1581.0,1193.3437533776635,1581.0,8,8
8371,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.475979610811919e-07,1.4414804354601074e-06,3.463976838702365e-07,4.241482827183064e-07,3.4503966617194237e-07,1.950806563399965e-06,1.09941743176023e-06,3.7078476111673813e-07,0.999993085861206,5.447029138849757e-07,1475.7884615384617,1371.0,434.23154284946855,1371.0,8,8
8372,2.0,0.0,0.0,0.0,55.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,7.388455742329825e-06,5.205914021644277e-06,0.9999065399169922,1.7000184016069394e-05,8.208795406972058e-06,7.972150342538953e-06,1.1530867141118506e-06,3.0344537663040693e-05,1.3126391422702001e-05,2.972283482449712e-06,2547.866666666667,1605.0,3134.3450345295782,1605.0,2,2
8373,5.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,2.0,0.0,0.0,0.0,8.43726084553964e-08,1.3918428010128991e-07,5.413776875684562e-07,2.834893393810489e-06,6.424241405511566e-08,0.9999961853027344,1.5065506886458024e-07,5.003204250897396e-08,2.241975849415212e-08,3.3732519000295724e-08,1782.4,1556.0,811.1015437574472,1556.0,5,5
8374,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,4.845911826123484e-05,1.0593885235721243e-06,1.1099667972302997e-05,1.23901611459587e-06,2.642808794917073e-06,4.343907221482368e-06,1.061798320733942e-05,0.9999176263809204,2.0193144791846854e-06,9.017543334266519e-07,1540.6470588235293,1391.0,647.461468306166,1391.0,7,7
8375,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,3.7468701066245558e-06,2.013511402765289e-05,1.7386479157721624e-05,8.055223588598892e-06,9.605425475456286e-06,1.241442259924952e-05,0.00032990044564940035,0.999596893787384,8.269129239124595e-07,1.056039195646008e-06,1646.5,1422.5,728.0565454230417,1422.5,7,7
8376,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99998939037323,1.0427527286083205e-06,5.116912689118179e-07,1.1079675914515974e-06,1.4963832200010074e-06,7.477318035853386e-07,4.7142765424723615e-07,1.2003578149233365e-06,5.571396854975319e-07,3.3806006740633165e-06,1612.666666666667,1463.0,594.7093295608087,1463.0,0,0
8377,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.3278438473207643e-06,1.2896258567707264e-06,6.515861628031416e-08,1.31993573404543e-07,8.12290181784192e-07,9.919477861330959e-07,1.4496017683995888e-06,7.029598236840684e-07,0.9998958110809326,9.730876627145335e-05,1922.4230769230767,1548.0,1408.1103781678742,1548.0,8,8
8378,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.005768956616520882,3.5089165066892755e-06,5.969439484942995e-07,1.8864038793253712e-06,2.5700774131109938e-05,2.4153569029294892e-05,4.698328837093868e-08,2.432977623811894e-07,0.994173228740692,1.7101092453231104e-06,1913.764705882353,1420.0,2487.609081734791,1420.0,8,8
8379,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.2830756531911902e-05,0.1582164466381073,1.530077270217589e-06,2.175550616811961e-05,8.599690772825854e-06,1.7386910258210262e-06,1.1534307304827962e-06,3.5653905797516934e-05,0.8415623903274536,0.00013782882888335735,1939.313725490196,1684.0,969.5549183041893,1684.0,8,8
8380,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,2.446495045660413e-06,1.1544500011950733e-05,2.0613442757166918e-06,4.301273293094709e-06,7.456223443114141e-07,1.5410907963087084e-06,1.2315322805989124e-07,2.0880327156191925e-06,5.09949927618436e-07,0.9999746084213256,1518.867924528302,1359.0,815.6618840816866,1359.0,9,9
8381,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.6105630038509844e-06,3.936628218070837e-06,2.327286665604333e-06,4.4175536118018494e-07,1.3187421927796095e-06,1.0532999112911057e-06,0.999987244606018,4.0579408278063056e-07,1.4492309219349409e-06,9.111886356549804e-08,1651.333333333333,1233.0,1577.5074854550344,1233.0,6,6
8382,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2262134987395257e-06,0.9999774694442748,1.7174272670672508e-07,6.76317495162948e-06,7.071967189631323e-08,8.421993697993456e-07,2.33107562053192e-06,4.793676566805515e-07,1.0270852044413914e-06,9.616334864404052e-06,1395.3725490196075,1254.0,461.1104839746897,1254.0,1,1
8383,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.1310180165510246e-08,1.1687111367564285e-07,6.873867164358671e-08,2.3871568828326417e-06,4.947152731915594e-08,2.0822074020543369e-07,4.553679211483086e-09,5.190292426959785e-07,3.499555489838713e-08,0.999996542930603,2586.730769230769,1485.5,5551.82886000635,1485.5,9,9
8384,4.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,3.1045851756061893e-06,4.325607733335346e-06,5.187236638448667e-06,0.00010773330723168327,0.9998561143875122,1.1521832448124771e-06,8.036548024392688e-06,4.6920640670577995e-06,7.038384865154512e-06,2.554760612838436e-06,1545.7115384615383,1354.0,561.4868684071473,1354.0,4,4
8385,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.9868286926794103e-06,2.1869900592719205e-06,2.326028152310755e-06,8.052333555497171e-07,4.474126399145462e-06,1.4838473134659582e-06,2.8620620469155256e-06,1.6818810308905088e-06,0.9999803304672241,1.7249871007152249e-06,1578.411764705883,1461.0,453.06622811551904,1461.0,8,8
8386,3.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,7.664304575882852e-06,5.139949735166738e-06,1.1547257372512831e-06,0.999971866607666,1.5020002592791568e-06,4.785129021911416e-06,2.3368299935100367e-06,9.461087984163895e-07,4.0050126699497915e-06,6.11333916822332e-07,1671.7058823529412,1590.0,655.0091997557789,1590.0,3,3
8387,5.0,0.0,0.0,0.0,0.0,2.0,2.0,44.0,0.0,2.0,0.0,0.0,0.0004404272767715156,0.00023800099734216928,6.965584179852158e-05,0.5151950716972351,6.638909690082073e-05,0.05514337122440338,0.0007749091600999236,0.4277690649032593,7.180214743129909e-05,0.0002312637370778248,1957.62,1606.5,1276.0446043320344,1606.5,5,3
8388,4.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8.0,0.0,1.0,1.3358008743580285e-07,9.859412557489122e-07,8.192627092284965e-07,1.387218844683957e-06,0.9999303817749025,2.321051579201594e-05,1.5174091458902694e-06,4.131917012273334e-05,6.22301996600072e-08,1.3330749482065587e-07,2660.44,2161.0,1730.5665246752378,2161.0,4,4
8389,5.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,5.817878445668612e-07,5.77861271722213e-07,2.8412855499482252e-06,5.8926669765924096e-08,2.43639033215004e-06,0.9999910593032836,9.480091875957442e-07,1.3028528655922855e-06,4.444812518045183e-08,2.191444679056076e-07,2670.1960784313724,1552.0,3444.9606210789,1552.0,5,5
8390,3.0,0.0,0.0,0.0,0.0,42.0,3.0,3.0,1.0,0.0,0.0,0.0,2.34854633163195e-06,9.469828796682124e-07,0.00010609469609335064,0.9998615980148317,1.0561613635218237e-05,1.0396075595053844e-05,4.963333708474238e-07,5.431574209069368e-06,8.250293035416689e-07,1.1754839306377107e-06,3049.72,2139.5,1919.366073494484,2139.5,3,3
8391,4.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,9.325766586698593e-05,6.738312094967114e-06,1.3644100363308098e-05,4.532745606411481e-06,0.9998353719711304,8.041259320634706e-07,1.94238350559317e-06,1.186185545520857e-05,1.8460931414665538e-06,2.9963406632305126e-05,1695.9803921568628,1503.0,565.3344316489516,1503.0,4,4
8392,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.908634430947132e-06,2.0685097297246102e-06,9.551657598194653e-08,2.3928919290483464e-07,1.0553036844385133e-07,6.717044129800342e-07,1.328912276221672e-06,5.18644434066573e-08,0.9999934434890748,1.0072390921322948e-07,2245.7884615384614,1312.0,4993.332284889044,1312.0,8,8
8393,5.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,2.2005060600349684e-06,1.341191932624497e-06,2.476554357144779e-07,0.0016490960260853171,8.635965059511364e-05,0.9981591105461121,4.143992191529833e-05,5.8461009757593274e-05,7.558413699371158e-07,1.0894001434280651e-06,1543.5925925925924,1323.5,533.358724500405,1323.5,5,5
8394,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.3475840887622326e-06,3.011436774613685e-06,6.164011210785247e-06,7.1272788773057965e-06,2.0679563021985814e-06,1.2102444998163264e-05,1.138113248089212e-06,0.9999632835388184,3.222648501832737e-06,4.917732780995721e-07,1637.764705882353,1462.0,662.0327964152617,1462.0,7,7
8395,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.5308796719182286e-05,1.993340447370429e-05,9.214528517986765e-07,6.504007501462183e-07,4.389970627016737e-07,8.816104127618019e-06,3.414484410768637e-07,8.355648787983228e-06,0.9999397993087769,5.3923226914776015e-06,1520.5,1409.5,520.1508513530141,1409.5,8,8
8396,5.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,4.6129900965752313e-07,7.555954653071241e-07,3.961360107496148e-06,7.632314009242691e-06,1.1768056538130622e-05,0.9999644756317142,2.873742005249368e-06,5.672021870850585e-06,3.2063141475191514e-07,2.021956788667012e-06,1646.1764705882354,1398.0,662.5298998802198,1398.0,5,5
8397,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,2.004112957365578e-06,6.318625764833998e-06,1.85263547791692e-06,1.6384432228733203e-06,1.273922771360958e-05,9.247727575711906e-05,1.2717626987068795e-06,0.9998759031295776,2.285338041474461e-06,3.4734002838376914e-06,1564.8545454545456,1382.0,590.3965528035284,1382.0,7,7
8398,9.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0012887242482975125,0.9970355033874512,0.00033106299815699464,0.0008734859293326735,4.883018846157938e-06,0.00013405398931354284,1.84929831448244e-05,6.2844546846463345e-06,2.3647237412660616e-06,0.00030509629868902266,2898.6923076923076,2429.5,1504.5235913080303,2429.5,9,1
8399,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,6.27937379249488e-06,0.00024099723668769,1.211417929880554e-05,1.3244411093182865e-05,2.666742875589989e-05,2.174904238927411e-06,5.839349341840717e-06,1.421188972017262e-05,0.9955778121948242,0.004100691992789507,2080.156862745098,1735.0,1059.8127640776747,1735.0,8,8
8400,3.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,1.908119156723842e-05,1.0511852224226459e-06,4.643244899682486e-09,0.9999794960021972,2.0901178565679857e-09,5.744328390733244e-08,3.010787352764055e-08,2.224910531367641e-07,3.991946329051643e-09,1.2340319699433167e-07,2023.5576923076928,1542.5,1372.725875744924,1542.5,3,3
8401,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.7321420930093154e-06,4.353124040790135e-06,2.999135801928787e-07,9.21659648156492e-07,3.8174357541720383e-07,1.3613065448225825e-06,2.9713598905800613e-06,1.0238895242764556e-07,1.0311088090020348e-06,0.9999858140945436,1732.8703703703704,1282.0,1871.6921316576866,1282.0,9,9
8402,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,1.8193180949310762e-05,2.130328311977792e-06,3.998739543931151e-07,7.22617812698445e-07,4.565577910398133e-06,4.451254426385276e-06,2.6277447773281887e-07,0.9999668598175048,1.1481862429718605e-06,1.2838148677474235e-06,1463.84,1176.5,729.4884805569626,1176.5,7,7
8403,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,6.856805043753411e-07,4.20760670749587e-06,2.459069946780801e-05,4.89547019242309e-05,1.8862893966797856e-06,5.793211585114477e-06,0.9999082088470459,5.011165740143042e-07,4.61185300082434e-06,6.159108920655855e-07,1456.76,1239.5,542.1625842448942,1239.5,6,6
8404,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0596764847578015e-06,4.895025267614983e-05,1.9291342141514183e-06,8.446966603514737e-06,7.266863804034074e-07,9.223879828823557e-07,7.317947137153169e-08,7.953552199069236e-07,1.8607542529025523e-07,0.9999337196350098,1740.0,1514.5,617.5977490177864,1514.5,9,9
8405,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0368551051651593e-07,5.621644731945707e-07,1.637218645100802e-07,4.2213935103063694e-07,4.084388365299674e-07,2.3861224462962127e-07,2.9156450409573154e-07,5.254510710983595e-07,3.405975235182268e-07,0.9999966621398926,1588.0192307692307,1424.0,826.4921263490922,1424.0,9,9
8406,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,6.478825298472657e-07,8.593115126132035e-07,2.1179064333409765e-06,4.5555893279924925e-07,5.371323936742557e-07,6.280855814111419e-06,0.9999886751174928,2.6842320721698343e-07,4.580064683068486e-08,1.1180093650864363e-07,1384.5,1267.5,540.2738629054486,1267.5,6,6
8407,4.0,0.0,0.0,0.0,1.0,1.0,28.0,21.0,0.0,0.0,0.0,0.0,5.236768885197307e-08,2.2151229472910924e-07,1.4508661649870194e-07,3.6193750929669477e-07,0.999990940093994,5.966803200863067e-06,1.656822377071876e-07,8.407918699049333e-07,9.118645039052351e-07,3.6662254387920257e-07,2737.098039215686,2407.0,1489.541006550702,2407.0,4,4
8408,3.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3729935492156073e-06,9.23376546779764e-07,1.4180831385601776e-05,0.9999576807022096,7.4532072176225475e-06,9.890859473671298e-06,1.4962729437684175e-06,1.6486652612002217e-06,3.3237165553146038e-06,9.313289410783907e-07,2148.2549019607845,1569.0,3065.2754515256042,1569.0,3,3
8409,5.0,0.0,0.0,0.0,0.0,10.0,1.0,41.0,0.0,0.0,0.0,0.0,5.606712420558324e-06,7.943208402139135e-07,1.5516397411374785e-07,8.651954175320496e-08,5.255204715837182e-09,0.9999923706054688,5.02153852721676e-07,4.304377654307245e-08,2.0093253283448576e-07,2.539644867738389e-07,2676.4615384615386,1947.0,1832.050522266993,1947.0,5,5
8410,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999107122421264,2.0305580505919352e-07,5.896081347600557e-05,5.956659151706845e-06,1.0863034731301013e-05,3.070229581680905e-07,1.0580359230516478e-05,1.4649622244178315e-06,7.208056445051625e-07,2.527014828501706e-07,2156.313725490196,1913.0,1319.4627314205745,1913.0,0,0
8411,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0879032237862707e-06,1.7545615946801263e-06,9.75764214672381e-06,8.958083412835548e-07,3.786821935136686e-06,2.0045522433065344e-06,1.3914082330757085e-07,1.961995394594851e-06,7.343427910200262e-07,0.9999758005142212,1613.1960784313724,1455.0,778.5778065063977,1455.0,9,9
8412,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,3.58055331162177e-07,1.2240623618708925e-05,6.006365538269165e-07,3.091406824751175e-06,1.4980069806824758e-07,1.2345260529400548e-06,6.019138709234539e-06,1.1701529274432687e-06,0.9999738931655884,1.2192418807899228e-06,1424.3725490196075,1279.0,624.3876667835236,1279.0,8,8
8413,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4.58350740473179e-07,1.4759482382942224e-06,8.182342980944668e-08,4.5933617798254995e-07,4.743043291455251e-08,1.4794240144055948e-07,1.9072666646025031e-06,6.25374923401978e-07,1.0854263621240533e-07,0.9999947547912598,2605.0,1369.0,7646.832354565093,1369.0,9,9
8414,4.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,4.0,0.0,0.0,3.275935966939869e-07,3.563854420463031e-07,3.075331505897338e-06,3.893371285812464e-06,0.999942660331726,1.2159154039181885e-06,6.316290637187194e-07,3.330985123284336e-07,4.683562292484567e-05,6.74318471283186e-07,2468.78,1894.0,1648.5708255755276,1894.0,4,4
8415,9.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.3320221370349827e-08,1.352061462966958e-05,2.459849213209964e-07,4.048383743793238e-07,8.223732095302694e-08,8.763070979966871e-08,1.3503984064300312e-06,1.1511997399793472e-07,3.537753912041808e-07,0.9999839067459106,2020.96,1655.0,1260.7493230258758,1655.0,9,9
8416,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3.852091481348907e-07,9.670714717913145e-08,1.02126342937936e-07,2.2382947406640602e-07,2.175101769807952e-07,4.510264659529639e-07,1.3510323526588765e-08,6.252486173252693e-08,3.860246167164405e-08,0.9999984502792358,1385.2307692307693,1290.0,433.9753139895608,1290.0,9,9
8417,2.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1881461432494689e-06,7.810376700945199e-07,0.9974708557128906,0.00010542536620050667,1.0869699508475604e-05,1.880642957985401e-05,1.331763002099251e-07,0.0005162730813026428,2.045504061243264e-06,0.0018736685160547493,2005.8076923076928,1568.0,1643.303989378805,1568.0,2,2
8418,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999046325683594,7.665031262149569e-06,2.550244971644133e-06,4.0169357816921554e-05,1.6721454585422182e-06,3.782901694648899e-05,1.4462797253145252e-06,1.0598619155643971e-06,7.220850761768816e-07,2.1577470761258155e-06,1629.3846153846155,1463.0,807.1983295870256,1463.0,0,0
8419,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,2.6433938273839885e-06,7.344070581893902e-06,1.275353298524351e-07,5.842795758326247e-07,3.1666168354149704e-08,1.7193922303704312e-06,1.761376182685126e-07,9.396855915611012e-08,0.9999865293502808,7.329737172767636e-07,1601.1372549019613,1351.0,822.82955755388,1351.0,8,8
8420,3.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,6.050291290193854e-07,2.887865946377133e-07,5.55858150619315e-07,0.9996235370635986,1.6241069999978206e-07,1.943255938385846e-06,3.254396219176669e-08,1.513149925358448e-07,4.460516151993944e-07,0.00037235987838357687,2227.5,1595.5,2260.8734170322628,1595.5,3,3
8421,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,3.6944811654393574e-08,2.654830666415364e-07,1.1195577087619311e-07,5.387447345128749e-06,1.1655511400476826e-07,7.440404488079365e-07,0.9999898672103882,3.039519015146652e-06,4.388141405797796e-08,3.9014145158944297e-07,2067.607843137255,1242.0,3815.7072376084166,1242.0,6,6
8422,3.0,0.0,0.0,0.0,0.0,48.0,0.0,3.0,0.0,0.0,0.0,0.0,6.752178478564019e-07,1.2929579042975092e-06,5.516264423022221e-08,0.9998117089271544,1.293290779358358e-06,8.19639753899537e-05,3.531601677764228e-08,0.0001006093734758906,1.150411662820261e-06,1.2014487538181127e-06,1447.0961538461538,1227.5,531.3168346744214,1227.5,3,3
